상품종류,단축코드,표준코드,한글종목명,ATM구분,행사가,월물구분코드,기초자산단축코드,기초자산명
5,B22606120,KR4B22661205,"삼성SDI    C 202606   740,000(  10)",3,740000.0, ,006400,삼성SDI
5,B22606121,KR4B22661213,"삼성SDI    C 202606   760,000(  10)",3,760000.0, ,006400,삼성SDI
5,B22606122,KR4B22661221,"삼성SDI    C 202606   780,000(  10)",3,780000.0, ,006400,삼성SDI
5,B22606123,KR4B22661239,"삼성SDI    C 202606   840,000(  10)",3,840000.0, ,006400,삼성SDI
5,B22606124,KR4B22661247,"삼성SDI    C 202606   800,000(  10)",3,800000.0, ,006400,삼성SDI
5,B22606125,KR4B22661254,"삼성SDI    C 202606   820,000(  10)",3,820000.0, ,006400,삼성SDI
5,B22606126,KR4B22661262,"삼성SDI    C 202606   860,000(  10)",3,860000.0, ,006400,삼성SDI
5,B22606127,KR4B22661270,"삼성SDI    C 202606   880,000(  10)",3,880000.0, ,006400,삼성SDI
5,B22607094,KR4B22670941,"삼성SDI    C 202607   360,000(  10)",2,360000.0, ,006400,삼성SDI
5,B22607095,KR4B22670958,"삼성SDI    C 202607   370,000(  10)",2,370000.0, ,006400,삼성SDI
5,B22607096,KR4B22670966,"삼성SDI    C 202607   380,000(  10)",2,380000.0, ,006400,삼성SDI
5,B22607097,KR4B22670974,"삼성SDI    C 202607   390,000(  10)",2,390000.0, ,006400,삼성SDI
5,B22607098,KR4B22670982,"삼성SDI    C 202607   400,000(  10)",2,400000.0, ,006400,삼성SDI
5,B22607099,KR4B22670990,"삼성SDI    C 202607   410,000(  10)",2,410000.0, ,006400,삼성SDI
5,B22607100,KR4B22671006,"삼성SDI    C 202607   420,000(  10)",2,420000.0, ,006400,삼성SDI
5,B22607101,KR4B22671014,"삼성SDI    C 202607   430,000(  10)",2,430000.0, ,006400,삼성SDI
5,B22607102,KR4B22671022,"삼성SDI    C 202607   440,000(  10)",2,440000.0, ,006400,삼성SDI
5,B22607103,KR4B22671030,"삼성SDI    C 202607   450,000(  10)",2,450000.0, ,006400,삼성SDI
5,B22607104,KR4B22671048,"삼성SDI    C 202607   460,000(  10)",2,460000.0, ,006400,삼성SDI
5,B22607105,KR4B22671055,"삼성SDI    C 202607   470,000(  10)",2,470000.0, ,006400,삼성SDI
5,B22607106,KR4B22671063,"삼성SDI    C 202607   480,000(  10)",2,480000.0, ,006400,삼성SDI
5,B22607107,KR4B22671071,"삼성SDI    C 202607   490,000(  10)",2,490000.0, ,006400,삼성SDI
5,B22607108,KR4B22671089,"삼성SDI    C 202607   500,000(  10)",2,500000.0, ,006400,삼성SDI
5,B22607109,KR4B22671097,"삼성SDI    C 202607   520,000(  10)",2,520000.0, ,006400,삼성SDI
5,B22607110,KR4B22671105,"삼성SDI    C 202607   540,000(  10)",2,540000.0, ,006400,삼성SDI
5,B22607111,KR4B22671113,"삼성SDI    C 202607   560,000(  10)",2,560000.0, ,006400,삼성SDI
5,B22607112,KR4B22671121,"삼성SDI    C 202607   580,000(  10)",2,580000.0, ,006400,삼성SDI
5,B22607113,KR4B22671139,"삼성SDI    C 202607   600,000(  10)",2,600000.0, ,006400,삼성SDI
5,B22607114,KR4B22671147,"삼성SDI    C 202607   620,000(  10)",2,620000.0, ,006400,삼성SDI
5,B22607115,KR4B22671154,"삼성SDI    C 202607   640,000(  10)",2,640000.0, ,006400,삼성SDI
5,B22607116,KR4B22671162,"삼성SDI    C 202607   660,000(  10)",2,660000.0, ,006400,삼성SDI
5,B22607117,KR4B22671170,"삼성SDI    C 202607   680,000(  10)",1,680000.0, ,006400,삼성SDI
5,B22607118,KR4B22671188,"삼성SDI    C 202607   700,000(  10)",3,700000.0, ,006400,삼성SDI
5,B22607119,KR4B22671196,"삼성SDI    C 202607   720,000(  10)",3,720000.0, ,006400,삼성SDI
5,B22607120,KR4B22671204,"삼성SDI    C 202607   740,000(  10)",3,740000.0, ,006400,삼성SDI
5,B22607121,KR4B22671212,"삼성SDI    C 202607   760,000(  10)",3,760000.0, ,006400,삼성SDI
5,B22607122,KR4B22671220,"삼성SDI    C 202607   780,000(  10)",3,780000.0, ,006400,삼성SDI
5,B22607123,KR4B22671238,"삼성SDI    C 202607   840,000(  10)",3,840000.0, ,006400,삼성SDI
5,B22607124,KR4B22671246,"삼성SDI    C 202607   800,000(  10)",3,800000.0, ,006400,삼성SDI
5,B22607125,KR4B22671253,"삼성SDI    C 202607   820,000(  10)",3,820000.0, ,006400,삼성SDI
5,B22607126,KR4B22671261,"삼성SDI    C 202607   860,000(  10)",3,860000.0, ,006400,삼성SDI
5,B22607127,KR4B22671279,"삼성SDI    C 202607   880,000(  10)",3,880000.0, ,006400,삼성SDI
5,B22608102,KR4B22681021,"삼성SDI    C 202608   440,000(  10)",2,440000.0, ,006400,삼성SDI
5,B22608103,KR4B22681039,"삼성SDI    C 202608   450,000(  10)",2,450000.0, ,006400,삼성SDI
5,B22608104,KR4B22681047,"삼성SDI    C 202608   460,000(  10)",2,460000.0, ,006400,삼성SDI
5,B22608105,KR4B22681054,"삼성SDI    C 202608   470,000(  10)",2,470000.0, ,006400,삼성SDI
5,B22608106,KR4B22681062,"삼성SDI    C 202608   480,000(  10)",2,480000.0, ,006400,삼성SDI
5,B22608107,KR4B22681070,"삼성SDI    C 202608   490,000(  10)",2,490000.0, ,006400,삼성SDI
5,B22608108,KR4B22681088,"삼성SDI    C 202608   500,000(  10)",2,500000.0, ,006400,삼성SDI
5,B22608109,KR4B22681096,"삼성SDI    C 202608   520,000(  10)",2,520000.0, ,006400,삼성SDI
5,B22608110,KR4B22681104,"삼성SDI    C 202608   540,000(  10)",2,540000.0, ,006400,삼성SDI
5,B22608111,KR4B22681112,"삼성SDI    C 202608   560,000(  10)",2,560000.0, ,006400,삼성SDI
5,B22608112,KR4B22681120,"삼성SDI    C 202608   580,000(  10)",2,580000.0, ,006400,삼성SDI
5,B22608113,KR4B22681138,"삼성SDI    C 202608   600,000(  10)",2,600000.0, ,006400,삼성SDI
5,B22608114,KR4B22681146,"삼성SDI    C 202608   620,000(  10)",2,620000.0, ,006400,삼성SDI
5,B22608115,KR4B22681153,"삼성SDI    C 202608   640,000(  10)",2,640000.0, ,006400,삼성SDI
5,B22608116,KR4B22681161,"삼성SDI    C 202608   660,000(  10)",2,660000.0, ,006400,삼성SDI
5,B22608117,KR4B22681179,"삼성SDI    C 202608   680,000(  10)",1,680000.0, ,006400,삼성SDI
5,B22608118,KR4B22681187,"삼성SDI    C 202608   700,000(  10)",3,700000.0, ,006400,삼성SDI
5,B22608119,KR4B22681195,"삼성SDI    C 202608   720,000(  10)",3,720000.0, ,006400,삼성SDI
5,B22608120,KR4B22681203,"삼성SDI    C 202608   740,000(  10)",3,740000.0, ,006400,삼성SDI
5,B22608121,KR4B22681211,"삼성SDI    C 202608   760,000(  10)",3,760000.0, ,006400,삼성SDI
5,B22608122,KR4B22681229,"삼성SDI    C 202608   780,000(  10)",3,780000.0, ,006400,삼성SDI
5,B22608123,KR4B22681237,"삼성SDI    C 202608   840,000(  10)",3,840000.0, ,006400,삼성SDI
5,B22608124,KR4B22681245,"삼성SDI    C 202608   800,000(  10)",3,800000.0, ,006400,삼성SDI
5,B22608125,KR4B22681252,"삼성SDI    C 202608   820,000(  10)",3,820000.0, ,006400,삼성SDI
5,B22609072,KR4B22690725,"삼성SDI    C 202609   180,000(  10)",2,180000.0, ,006400,삼성SDI
5,B22609077,KR4B22690774,"삼성SDI    C 202609   200,000(  10)",2,200000.0, ,006400,삼성SDI
5,B22609080,KR4B22690808,"삼성SDI    C 202609   240,000(  10)",2,240000.0, ,006400,삼성SDI
5,B22609086,KR4B22690865,"삼성SDI    C 202609   280,000(  10)",2,280000.0, ,006400,삼성SDI
5,B22609089,KR4B22690899,"삼성SDI    C 202609   320,000(  10)",2,320000.0, ,006400,삼성SDI
5,B22609094,KR4B22690949,"삼성SDI    C 202609   360,000(  10)",2,360000.0, ,006400,삼성SDI
5,B22609098,KR4B22690980,"삼성SDI    C 202609   400,000(  10)",2,400000.0, ,006400,삼성SDI
5,B22609102,KR4B22691020,"삼성SDI    C 202609   440,000(  10)",2,440000.0, ,006400,삼성SDI
5,B22609106,KR4B22691061,"삼성SDI    C 202609   480,000(  10)",2,480000.0, ,006400,삼성SDI
5,B22609109,KR4B22691095,"삼성SDI    C 202609   520,000(  10)",2,520000.0, ,006400,삼성SDI
5,B22609113,KR4B22691137,"삼성SDI    C 202609   600,000(  10)",2,600000.0, ,006400,삼성SDI
5,B22609117,KR4B22691178,"삼성SDI    C 202609   680,000(  10)",1,680000.0, ,006400,삼성SDI
5,B22609121,KR4B22691210,"삼성SDI    C 202609   760,000(  10)",3,760000.0, ,006400,삼성SDI
5,B22609123,KR4B22691236,"삼성SDI    C 202609   840,000(  10)",3,840000.0, ,006400,삼성SDI
5,B22612080,KR4B226C0800,"삼성SDI    C 202612   240,000(  10)",2,240000.0, ,006400,삼성SDI
5,B22612086,KR4B226C0867,"삼성SDI    C 202612   280,000(  10)",2,280000.0, ,006400,삼성SDI
5,B22612089,KR4B226C0891,"삼성SDI    C 202612   320,000(  10)",2,320000.0, ,006400,삼성SDI
5,B22612094,KR4B226C0941,"삼성SDI    C 202612   360,000(  10)",2,360000.0, ,006400,삼성SDI
5,B22612098,KR4B226C0982,"삼성SDI    C 202612   400,000(  10)",2,400000.0, ,006400,삼성SDI
5,B22612102,KR4B226C1022,"삼성SDI    C 202612   440,000(  10)",2,440000.0, ,006400,삼성SDI
5,B22612106,KR4B226C1063,"삼성SDI    C 202612   480,000(  10)",2,480000.0, ,006400,삼성SDI
5,B22612109,KR4B226C1097,"삼성SDI    C 202612   520,000(  10)",2,520000.0, ,006400,삼성SDI
5,B22612113,KR4B226C1139,"삼성SDI    C 202612   600,000(  10)",2,600000.0, ,006400,삼성SDI
5,B22612117,KR4B226C1170,"삼성SDI    C 202612   680,000(  10)",1,680000.0, ,006400,삼성SDI
5,B22612121,KR4B226C1212,"삼성SDI    C 202612   760,000(  10)",3,760000.0, ,006400,삼성SDI
5,B22612123,KR4B226C1238,"삼성SDI    C 202612   840,000(  10)",3,840000.0, ,006400,삼성SDI
5,B22703086,KR4B22730869,"삼성SDI    C 202703   280,000(  10)",2,280000.0, ,006400,삼성SDI
5,B22703089,KR4B22730893,"삼성SDI    C 202703   320,000(  10)",2,320000.0, ,006400,삼성SDI
5,B22703094,KR4B22730943,"삼성SDI    C 202703   360,000(  10)",2,360000.0, ,006400,삼성SDI
5,B22703098,KR4B22730984,"삼성SDI    C 202703   400,000(  10)",2,400000.0, ,006400,삼성SDI
5,B22703102,KR4B22731024,"삼성SDI    C 202703   440,000(  10)",2,440000.0, ,006400,삼성SDI
5,B22703106,KR4B22731065,"삼성SDI    C 202703   480,000(  10)",2,480000.0, ,006400,삼성SDI
5,B22703109,KR4B22731099,"삼성SDI    C 202703   520,000(  10)",2,520000.0, ,006400,삼성SDI
5,B22703113,KR4B22731131,"삼성SDI    C 202703   600,000(  10)",2,600000.0, ,006400,삼성SDI
5,B22703117,KR4B22731172,"삼성SDI    C 202703   680,000(  10)",1,680000.0, ,006400,삼성SDI
5,B22703121,KR4B22731214,"삼성SDI    C 202703   760,000(  10)",3,760000.0, ,006400,삼성SDI
5,B22703123,KR4B22731230,"삼성SDI    C 202703   840,000(  10)",3,840000.0, ,006400,삼성SDI
5,B23606005,KR4B23660057,"삼성전기   C 202606   100,000(  10)",2,100000.0, ,009150,삼성전기
5,B23606009,KR4B23660099,"삼성전기   C 202606   120,000(  10)",2,120000.0, ,009150,삼성전기
5,B23606013,KR4B23660131,"삼성전기   C 202606   140,000(  10)",2,140000.0, ,009150,삼성전기
5,B23606023,KR4B23660230,"삼성전기   C 202606   160,000(  10)",2,160000.0, ,009150,삼성전기
5,B23606027,KR4B23660271,"삼성전기   C 202606   180,000(  10)",2,180000.0, ,009150,삼성전기
5,B23606031,KR4B23660313,"삼성전기   C 202606   200,000(  10)",2,200000.0, ,009150,삼성전기
5,B23606037,KR4B23660370,"삼성전기   C 202606   240,000(  10)",2,240000.0, ,009150,삼성전기
5,B23606041,KR4B23660412,"삼성전기   C 202606   280,000(  10)",2,280000.0, ,009150,삼성전기
5,B23606046,KR4B23660461,"삼성전기   C 202606   320,000(  10)",2,320000.0, ,009150,삼성전기
5,B23606049,KR4B23660495,"삼성전기   C 202606   340,000(  10)",2,340000.0, ,009150,삼성전기
5,B23606050,KR4B23660503,"삼성전기   C 202606   350,000(  10)",2,350000.0, ,009150,삼성전기
5,B23606051,KR4B23660511,"삼성전기   C 202606   360,000(  10)",2,360000.0, ,009150,삼성전기
5,B23606052,KR4B23660529,"삼성전기   C 202606   370,000(  10)",2,370000.0, ,009150,삼성전기
5,B23606053,KR4B23660537,"삼성전기   C 202606   380,000(  10)",2,380000.0, ,009150,삼성전기
5,B23606054,KR4B23660545,"삼성전기   C 202606   390,000(  10)",2,390000.0, ,009150,삼성전기
5,B23606055,KR4B23660552,"삼성전기   C 202606   400,000(  10)",2,400000.0, ,009150,삼성전기
5,B23606056,KR4B23660560,"삼성전기   C 202606   410,000(  10)",2,410000.0, ,009150,삼성전기
5,B23606057,KR4B23660578,"삼성전기   C 202606   420,000(  10)",2,420000.0, ,009150,삼성전기
5,B23606058,KR4B23660586,"삼성전기   C 202606   430,000(  10)",2,430000.0, ,009150,삼성전기
5,B23606059,KR4B23660594,"삼성전기   C 202606   440,000(  10)",2,440000.0, ,009150,삼성전기
5,B23606060,KR4B23660602,"삼성전기   C 202606   450,000(  10)",2,450000.0, ,009150,삼성전기
5,B23606061,KR4B23660610,"삼성전기   C 202606   460,000(  10)",2,460000.0, ,009150,삼성전기
5,B23606062,KR4B23660628,"삼성전기   C 202606   470,000(  10)",2,470000.0, ,009150,삼성전기
5,B23606063,KR4B23660636,"삼성전기   C 202606   480,000(  10)",2,480000.0, ,009150,삼성전기
5,B23606064,KR4B23660644,"삼성전기   C 202606   490,000(  10)",2,490000.0, ,009150,삼성전기
5,B23606065,KR4B23660651,"삼성전기   C 202606   500,000(  10)",2,500000.0, ,009150,삼성전기
5,B23606066,KR4B23660669,"삼성전기   C 202606   520,000(  10)",2,520000.0, ,009150,삼성전기
5,B23606067,KR4B23660677,"삼성전기   C 202606   540,000(  10)",2,540000.0, ,009150,삼성전기
5,B23606068,KR4B23660685,"삼성전기   C 202606   560,000(  10)",2,560000.0, ,009150,삼성전기
5,B23606069,KR4B23660693,"삼성전기   C 202606   600,000(  10)",2,600000.0, ,009150,삼성전기
5,B23606070,KR4B23660701,"삼성전기   C 202606   580,000(  10)",2,580000.0, ,009150,삼성전기
5,B23606071,KR4B23660719,"삼성전기   C 202606   620,000(  10)",2,620000.0, ,009150,삼성전기
5,B23606072,KR4B23660727,"삼성전기   C 202606   640,000(  10)",2,640000.0, ,009150,삼성전기
5,B23606073,KR4B23660735,"삼성전기   C 202606   660,000(  10)",2,660000.0, ,009150,삼성전기
5,B23606074,KR4B23660743,"삼성전기   C 202606   680,000(  10)",2,680000.0, ,009150,삼성전기
5,B23606075,KR4B23660750,"삼성전기   C 202606   700,000(  10)",2,700000.0, ,009150,삼성전기
5,B23606076,KR4B23660768,"삼성전기   C 202606   720,000(  10)",2,720000.0, ,009150,삼성전기
5,B23606077,KR4B23660776,"삼성전기   C 202606   740,000(  10)",2,740000.0, ,009150,삼성전기
5,B23606078,KR4B23660784,"삼성전기   C 202606   760,000(  10)",2,760000.0, ,009150,삼성전기
5,B23606079,KR4B23660792,"삼성전기   C 202606   780,000(  10)",2,780000.0, ,009150,삼성전기
5,B23606080,KR4B23660800,"삼성전기   C 202606   800,000(  10)",2,800000.0, ,009150,삼성전기
5,B23606081,KR4B23660818,"삼성전기   C 202606   820,000(  10)",2,820000.0, ,009150,삼성전기
5,B23606082,KR4B23660826,"삼성전기   C 202606   840,000(  10)",2,840000.0, ,009150,삼성전기
5,B23606083,KR4B23660834,"삼성전기   C 202606   860,000(  10)",2,860000.0, ,009150,삼성전기
5,B23606084,KR4B23660842,"삼성전기   C 202606   880,000(  10)",2,880000.0, ,009150,삼성전기
5,B23606085,KR4B23660859,"삼성전기   C 202606   900,000(  10)",2,900000.0, ,009150,삼성전기
5,B23606086,KR4B23660867,"삼성전기   C 202606   920,000(  10)",2,920000.0, ,009150,삼성전기
5,B23606087,KR4B23660875,"삼성전기   C 202606   940,000(  10)",2,940000.0, ,009150,삼성전기
5,B23606088,KR4B23660883,"삼성전기   C 202606   960,000(  10)",2,960000.0, ,009150,삼성전기
5,B23606089,KR4B23660891,"삼성전기   C 202606   980,000(  10)",2,980000.0, ,009150,삼성전기
5,B23606090,KR4B23660909,"삼성전기   C 202606 1,000,000(  10)",2,1000000.0, ,009150,삼성전기
5,B23606091,KR4B23660917,"삼성전기   C 202606 1,050,000(  10)",2,1050000.0, ,009150,삼성전기
5,B23606092,KR4B23660925,"삼성전기   C 202606 1,100,000(  10)",2,1100000.0, ,009150,삼성전기
5,B23606093,KR4B23660933,"삼성전기   C 202606 1,150,000(  10)",2,1150000.0, ,009150,삼성전기
5,B23606094,KR4B23660941,"삼성전기   C 202606 1,200,000(  10)",2,1200000.0, ,009150,삼성전기
5,B23606095,KR4B23660958,"삼성전기   C 202606 1,250,000(  10)",2,1250000.0, ,009150,삼성전기
5,B23606096,KR4B23660966,"삼성전기   C 202606 1,300,000(  10)",2,1300000.0, ,009150,삼성전기
5,B23606097,KR4B23660974,"삼성전기   C 202606 1,350,000(  10)",2,1350000.0, ,009150,삼성전기
5,B23606098,KR4B23660982,"삼성전기   C 202606 1,400,000(  10)",2,1400000.0, ,009150,삼성전기
5,B23606099,KR4B23660990,"삼성전기   C 202606 1,450,000(  10)",2,1450000.0, ,009150,삼성전기
5,B23606100,KR4B23661006,"삼성전기   C 202606 1,500,000(  10)",2,1500000.0, ,009150,삼성전기
5,B23606101,KR4B23661014,"삼성전기   C 202606 1,550,000(  10)",2,1550000.0, ,009150,삼성전기
5,B23606102,KR4B23661022,"삼성전기   C 202606 1,600,000(  10)",2,1600000.0, ,009150,삼성전기
5,B23606103,KR4B23661030,"삼성전기   C 202606 1,650,000(  10)",2,1650000.0, ,009150,삼성전기
5,B23606104,KR4B23661048,"삼성전기   C 202606 1,700,000(  10)",2,1700000.0, ,009150,삼성전기
5,B23606105,KR4B23661055,"삼성전기   C 202606 1,750,000(  10)",2,1750000.0, ,009150,삼성전기
5,B23606106,KR4B23661063,"삼성전기   C 202606 1,800,000(  10)",2,1800000.0, ,009150,삼성전기
5,B23606107,KR4B23661071,"삼성전기   C 202606 1,850,000(  10)",1,1850000.0, ,009150,삼성전기
5,B23606108,KR4B23661089,"삼성전기   C 202606 1,900,000(  10)",3,1900000.0, ,009150,삼성전기
5,B23606109,KR4B23661097,"삼성전기   C 202606 1,950,000(  10)",3,1950000.0, ,009150,삼성전기
5,B23606110,KR4B23661105,"삼성전기   C 202606 2,000,000(  10)",3,2000000.0, ,009150,삼성전기
5,B23606111,KR4B23661113,"삼성전기   C 202606 2,050,000(  10)",3,2050000.0, ,009150,삼성전기
5,B23606112,KR4B23661121,"삼성전기   C 202606 2,100,000(  10)",3,2100000.0, ,009150,삼성전기
5,B23606113,KR4B23661139,"삼성전기   C 202606 2,150,000(  10)",3,2150000.0, ,009150,삼성전기
5,B23606114,KR4B23661147,"삼성전기   C 202606 2,200,000(  10)",3,2200000.0, ,009150,삼성전기
5,B23606115,KR4B23661154,"삼성전기   C 202606 2,250,000(  10)",3,2250000.0, ,009150,삼성전기
5,B23606116,KR4B23661162,"삼성전기   C 202606 2,300,000(  10)",3,2300000.0, ,009150,삼성전기
5,B23606117,KR4B23661170,"삼성전기   C 202606 2,350,000(  10)",3,2350000.0, ,009150,삼성전기
5,B23606118,KR4B23661188,"삼성전기   C 202606 2,400,000(  10)",3,2400000.0, ,009150,삼성전기
5,B23607054,KR4B23670544,"삼성전기   C 202607   390,000(  10)",2,390000.0, ,009150,삼성전기
5,B23607055,KR4B23670551,"삼성전기   C 202607   400,000(  10)",2,400000.0, ,009150,삼성전기
5,B23607056,KR4B23670569,"삼성전기   C 202607   410,000(  10)",2,410000.0, ,009150,삼성전기
5,B23607057,KR4B23670577,"삼성전기   C 202607   420,000(  10)",2,420000.0, ,009150,삼성전기
5,B23607058,KR4B23670585,"삼성전기   C 202607   430,000(  10)",2,430000.0, ,009150,삼성전기
5,B23607059,KR4B23670593,"삼성전기   C 202607   440,000(  10)",2,440000.0, ,009150,삼성전기
5,B23607060,KR4B23670601,"삼성전기   C 202607   450,000(  10)",2,450000.0, ,009150,삼성전기
5,B23607061,KR4B23670619,"삼성전기   C 202607   460,000(  10)",2,460000.0, ,009150,삼성전기
5,B23607062,KR4B23670627,"삼성전기   C 202607   470,000(  10)",2,470000.0, ,009150,삼성전기
5,B23607063,KR4B23670635,"삼성전기   C 202607   480,000(  10)",2,480000.0, ,009150,삼성전기
5,B23607064,KR4B23670643,"삼성전기   C 202607   490,000(  10)",2,490000.0, ,009150,삼성전기
5,B23607065,KR4B23670650,"삼성전기   C 202607   500,000(  10)",2,500000.0, ,009150,삼성전기
5,B23607066,KR4B23670668,"삼성전기   C 202607   520,000(  10)",2,520000.0, ,009150,삼성전기
5,B23607067,KR4B23670676,"삼성전기   C 202607   540,000(  10)",2,540000.0, ,009150,삼성전기
5,B23607068,KR4B23670684,"삼성전기   C 202607   560,000(  10)",2,560000.0, ,009150,삼성전기
5,B23607069,KR4B23670692,"삼성전기   C 202607   600,000(  10)",2,600000.0, ,009150,삼성전기
5,B23607070,KR4B23670700,"삼성전기   C 202607   580,000(  10)",2,580000.0, ,009150,삼성전기
5,B23607071,KR4B23670718,"삼성전기   C 202607   620,000(  10)",2,620000.0, ,009150,삼성전기
5,B23607072,KR4B23670726,"삼성전기   C 202607   640,000(  10)",2,640000.0, ,009150,삼성전기
5,B23607073,KR4B23670734,"삼성전기   C 202607   660,000(  10)",2,660000.0, ,009150,삼성전기
5,B23607074,KR4B23670742,"삼성전기   C 202607   680,000(  10)",2,680000.0, ,009150,삼성전기
5,B23607075,KR4B23670759,"삼성전기   C 202607   700,000(  10)",2,700000.0, ,009150,삼성전기
5,B23607076,KR4B23670767,"삼성전기   C 202607   720,000(  10)",2,720000.0, ,009150,삼성전기
5,B23607077,KR4B23670775,"삼성전기   C 202607   740,000(  10)",2,740000.0, ,009150,삼성전기
5,B23607078,KR4B23670783,"삼성전기   C 202607   760,000(  10)",2,760000.0, ,009150,삼성전기
5,B23607079,KR4B23670791,"삼성전기   C 202607   780,000(  10)",2,780000.0, ,009150,삼성전기
5,B23607080,KR4B23670809,"삼성전기   C 202607   800,000(  10)",2,800000.0, ,009150,삼성전기
5,B23607081,KR4B23670817,"삼성전기   C 202607   820,000(  10)",2,820000.0, ,009150,삼성전기
5,B23607082,KR4B23670825,"삼성전기   C 202607   840,000(  10)",2,840000.0, ,009150,삼성전기
5,B23607083,KR4B23670833,"삼성전기   C 202607   860,000(  10)",2,860000.0, ,009150,삼성전기
5,B23607084,KR4B23670841,"삼성전기   C 202607   880,000(  10)",2,880000.0, ,009150,삼성전기
5,B23607085,KR4B23670858,"삼성전기   C 202607   900,000(  10)",2,900000.0, ,009150,삼성전기
5,B23607086,KR4B23670866,"삼성전기   C 202607   920,000(  10)",2,920000.0, ,009150,삼성전기
5,B23607087,KR4B23670874,"삼성전기   C 202607   940,000(  10)",2,940000.0, ,009150,삼성전기
5,B23607088,KR4B23670882,"삼성전기   C 202607   960,000(  10)",2,960000.0, ,009150,삼성전기
5,B23607089,KR4B23670890,"삼성전기   C 202607   980,000(  10)",2,980000.0, ,009150,삼성전기
5,B23607090,KR4B23670908,"삼성전기   C 202607 1,000,000(  10)",2,1000000.0, ,009150,삼성전기
5,B23607091,KR4B23670916,"삼성전기   C 202607 1,050,000(  10)",2,1050000.0, ,009150,삼성전기
5,B23607092,KR4B23670924,"삼성전기   C 202607 1,100,000(  10)",2,1100000.0, ,009150,삼성전기
5,B23607093,KR4B23670932,"삼성전기   C 202607 1,150,000(  10)",2,1150000.0, ,009150,삼성전기
5,B23607094,KR4B23670940,"삼성전기   C 202607 1,200,000(  10)",2,1200000.0, ,009150,삼성전기
5,B23607095,KR4B23670957,"삼성전기   C 202607 1,250,000(  10)",2,1250000.0, ,009150,삼성전기
5,B23607096,KR4B23670965,"삼성전기   C 202607 1,300,000(  10)",2,1300000.0, ,009150,삼성전기
5,B23607097,KR4B23670973,"삼성전기   C 202607 1,350,000(  10)",2,1350000.0, ,009150,삼성전기
5,B23607098,KR4B23670981,"삼성전기   C 202607 1,400,000(  10)",2,1400000.0, ,009150,삼성전기
5,B23607099,KR4B23670999,"삼성전기   C 202607 1,450,000(  10)",2,1450000.0, ,009150,삼성전기
5,B23607100,KR4B23671005,"삼성전기   C 202607 1,500,000(  10)",2,1500000.0, ,009150,삼성전기
5,B23607101,KR4B23671013,"삼성전기   C 202607 1,550,000(  10)",2,1550000.0, ,009150,삼성전기
5,B23607102,KR4B23671021,"삼성전기   C 202607 1,600,000(  10)",2,1600000.0, ,009150,삼성전기
5,B23607103,KR4B23671039,"삼성전기   C 202607 1,650,000(  10)",2,1650000.0, ,009150,삼성전기
5,B23607104,KR4B23671047,"삼성전기   C 202607 1,700,000(  10)",2,1700000.0, ,009150,삼성전기
5,B23607105,KR4B23671054,"삼성전기   C 202607 1,750,000(  10)",2,1750000.0, ,009150,삼성전기
5,B23607106,KR4B23671062,"삼성전기   C 202607 1,800,000(  10)",2,1800000.0, ,009150,삼성전기
5,B23607107,KR4B23671070,"삼성전기   C 202607 1,850,000(  10)",1,1850000.0, ,009150,삼성전기
5,B23607108,KR4B23671088,"삼성전기   C 202607 1,900,000(  10)",3,1900000.0, ,009150,삼성전기
5,B23607109,KR4B23671096,"삼성전기   C 202607 1,950,000(  10)",3,1950000.0, ,009150,삼성전기
5,B23607110,KR4B23671104,"삼성전기   C 202607 2,000,000(  10)",3,2000000.0, ,009150,삼성전기
5,B23607111,KR4B23671112,"삼성전기   C 202607 2,050,000(  10)",3,2050000.0, ,009150,삼성전기
5,B23607112,KR4B23671120,"삼성전기   C 202607 2,100,000(  10)",3,2100000.0, ,009150,삼성전기
5,B23607113,KR4B23671138,"삼성전기   C 202607 2,150,000(  10)",3,2150000.0, ,009150,삼성전기
5,B23607114,KR4B23671146,"삼성전기   C 202607 2,200,000(  10)",3,2200000.0, ,009150,삼성전기
5,B23607115,KR4B23671153,"삼성전기   C 202607 2,250,000(  10)",3,2250000.0, ,009150,삼성전기
5,B23607116,KR4B23671161,"삼성전기   C 202607 2,300,000(  10)",3,2300000.0, ,009150,삼성전기
5,B23607117,KR4B23671179,"삼성전기   C 202607 2,350,000(  10)",3,2350000.0, ,009150,삼성전기
5,B23607118,KR4B23671187,"삼성전기   C 202607 2,400,000(  10)",3,2400000.0, ,009150,삼성전기
5,B23608074,KR4B23680741,"삼성전기   C 202608   680,000(  10)",2,680000.0, ,009150,삼성전기
5,B23608075,KR4B23680758,"삼성전기   C 202608   700,000(  10)",2,700000.0, ,009150,삼성전기
5,B23608076,KR4B23680766,"삼성전기   C 202608   720,000(  10)",2,720000.0, ,009150,삼성전기
5,B23608077,KR4B23680774,"삼성전기   C 202608   740,000(  10)",2,740000.0, ,009150,삼성전기
5,B23608078,KR4B23680782,"삼성전기   C 202608   760,000(  10)",2,760000.0, ,009150,삼성전기
5,B23608079,KR4B23680790,"삼성전기   C 202608   780,000(  10)",2,780000.0, ,009150,삼성전기
5,B23608080,KR4B23680808,"삼성전기   C 202608   800,000(  10)",2,800000.0, ,009150,삼성전기
5,B23608081,KR4B23680816,"삼성전기   C 202608   820,000(  10)",2,820000.0, ,009150,삼성전기
